codigo_cnae,atividade,numero_empresas,pessoal_ocup_total,pessoal_ocup_assal_total,pessoal_ocup_assal_masc,pessoal_ocup_assal_fem,pessoal_ocup_assal_sup,pessoal_ocup_assal_non_sup,pessoal_assalariado_medio_total,pessoal_assalariado_medio_masc,pessoal_assalariado_medio_fem,pessoal_assalariado_medio_sup,pessoal_assalariado_non_sup,salario_outras_rem_total,salario_outras_rem_masc,salario_outras_rem_fem,salario_outras_rem_sup,salario_outras_rem_non_sup,salario_min_mensal_total,salario_min_mensal_masc,salario_min_mensal_fem,salario_min_mensal_sup,salario_min_mensal_non_sup,salario_medio_mensal_total,salario_medio_mensal_masc,salario_medio_mensal_fem,salario_medio_mensal_sup,salario_medio_mensal_non_sup
19.3,Fabricação de biocombustíveis,378,213533,213014,191416,21598,17197,195817,235212.18,211647.9,23564.28,18165.58,217046.6,8889070.926,8060674.09,828396.836,1915418.249,6973652.677,2.912881,2.93551,2.709632,8.127191,2.476472,2907.05475632845,2929.63857934297,2704.21305206276,8110.93646928379,2471.519117589
20,Fabricação de produtos químicos,10038,312695,297519,215578,81941,76476,221043,309624.16,224310.47,85313.69,80291.5,229332.66,20618508.08,15536105.601,5082402.479,11509349.899,9109158.181,5.132731,5.338494,4.591731,11.048602,3.061529,5122.4655177972,5327.81660272376,4582.54750024473,11026.5047684423,3055.40639288594
20.1,Fabricação de produtos químicos inorgânicos,1153,60554,58680,48230,10450,16498,42182,61673.7,50749.28,10924.42,17460.13,44213.57,3973163.583,3326443.067,646720.516,2041022.349,1932141.234,4.965495,5.052151,4.562936,9.010033,3.368289,4955.56400739824,5042.04662456446,4553.80990478213,8992.01318397092,3361.55277145073
20.2,Fabricação de produtos químicos orgânicos,419,22457,21848,16934,4914,7081,14767,22239.75,17299.46,4940.29,7222.5,15017.25,1965011.185,1467600.609,497410.576,1164015.825,800995.36,6.810221,6.538851,7.760482,12.422169,4.111172,6796.60097521157,6525.77332115925,7744.96072092934,12397.3248662034,4102.9501201823
20.3,Fabricação de resinas e elastômeros,333,23140,22699,18026,4673,7474,15225,23656.73,18741.04,4915.69,7933.87,15722.86,2685510.682,2151099.831,534410.851,1589651.696,1095858.986,8.749803,8.846938,8.379476,15.443403,5.372164,8732.30344046835,8829.24414916305,8362.71754321367,15412.5161733565,5361.41930138175
20.4,Fabricação de fibras artificiais e sintéticas,98,3139,3014,2273,741,445,2569,3148.44,2375.19,773.25,460.19,2688.25,172398.667,135012.167,37386.5,72859.8,99538.867,4.220507,4.381276,3.72667,12.203289,2.853968,4212.065633481,4372.51390738943,3719.21709070109,12178.8826354332,2848.26036383406
20.5,Fabricação de defensivos agrícolas e desinfetantes domissanitários,265,25892,25486,17830,7656,13725,11761,28346.94,20084.62,8262.32,14680.27,13666.67,3684671.69,2742371.274,942300.416,2996102.677,688569.013,10.018869,10.524191,8.790498,15.730726,3.883389,9998.83175560233,10503.1430249384,8772.91697545186,15699.2641615112,3875.62201720289
20.6,"Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal",4324,103771,97398,60773,36625,15674,81724,100213.13,62108.61,38104.52,16446.62,83766.51,4103171.162,2683294.705,1419876.457,1635296.569,2467874.593,3.155885,3.329988,2.872104,7.663832,2.270799,3149.57282466955,3323.32803777125,2866.35984190529,7648.50429870884,2266.25780582056
20.7,"Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins",1413,32024,29886,24541,5345,6056,23830,30854.17,25237.15,5617.02,6422.67,24431.5,1672040.325,1355686.415,316353.91,736368.474,935671.851,4.176947,4.140426,4.341036,8.837017,2.951886,4168.59330646268,4132.14528520912,4332.35348171204,8819.34285417603,2945.9819400868
20.9,Fabricação de produtos e preparados químicos diversos,2033,41718,38508,26971,11537,9523,28985,39491.3,27715.12,11776.18,9665.25,29826.05,2362540.786,1674597.533,687943.253,1274032.509,1088508.277,4.611094,4.657145,4.502713,10.159996,2.812951,4601.87197219095,4647.83103396824,4493.70778717978,10139.6757137485,2807.32466830428
21,Fabricação de produtos farmoquímicos e farmacêuticos,672,112552,111559,59203,52356,52322,59237,116600.67,61982.68,54617.99,55181.39,61419.28,10126698.64,5906997.496,4219701.144,7531600.866,2595097.774,6.694112,7.34552,5.954867,10.520122,3.25668,6680.72334800082,7330.82891493609,5942.9575437014,10499.081533996,3250.16681557172
21.1,Fabricação de produtos farmoquímicos,112,2338,2152,1407,745,671,1481,2199.07,1416.97,782.1,705.24,1493.83,122802.123,83281.935,39520.188,67433.704,55368.419,4.304205,4.530188,3.894779,7.369978,2.856847,4295.5963902223,4521.12796481767,3886.98946622997,7355.23793318587,2851.13376612208
21.2,Fabricação de produtos farmacêuticos,560,110214,109407,57796,51611,51651,57756,114401.6,60565.71,53835.89,54476.15,59925.45,10003896.517,5823715.561,4180180.956,7464167.162,2539729.355,6.740051,7.411386,5.984795,10.560903,3.266647,6726.571143303,7396.56350230061,5972.82558588275,10539.7812578391,3260.11396724533
22,Fabricação de produtos de borracha e de material plástico,15940,397273,374212,272943,101269,35489,338723,385925.44,281305.95,104619.49,36809.99,349115.45,14149607.525,11047865.357,3101742.168,3361844.519,10787763.006,2.825967,3.027092,2.285174,7.039439,2.381708,2820.31510562487,3021.03740319857,2280.60327367888,7025.35981505188,2376.94414136774
22.1,Fabricação de produtos de borracha,2924,88251,83865,69192,14673,9275,74590,87732.27,72476.31,15255.96,9814.27,77918,3864681.273,3302098.402,562582.871,1062381.793,2802299.48,3.395318,3.511721,2.842321,8.343509,2.772061,3388.52710463497,3504.6978714095,2836.63600727443,8326.82169785582,2766.51734466411
22.2,Fabricação de produtos de material plástico,13016,309022,290347,203751,86596,26214,264133,298193.17,208829.64,89363.53,26995.72,271197.45,10284926.252,7745766.955,2539159.297,2299462.726,7985463.526,2.658457,2.858896,2.190059,6.565345,2.269555,2653.13981950281,2853.17844395888,2185.67849684404,6552.21450488619,2265.01548992044
23,Fabricação de produtos de minerais não-metálicos,28914,413046,370333,319095,51238,28789,341544,384403.91,330977.25,53426.66,30676.43,353727.48,12073039.022,10328136.006,1744903.016,2678830.981,9394208.041,2.420778,2.405193,2.517325,6.730799,2.046998,2415.93616824713,2400.38250502576,2512.29084736117,6717.33710915464,2042.90429391924
23.1,Fabricação de vidro e de produtos do vidro,1275,41762,40031,31780,8251,4543,35488,41892.73,33349.21,8543.52,4840.35,37052.38,1719596.565,1404327.162,315269.403,477641.799,1241954.766,3.163836,3.245704,2.844272,7.605918,2.583543,3157.5086857828,3239.21215248254,2838.58322312835,7590.70663199022,2578.37639579428
23.2,Fabricação de cimento,61,17704,17653,15014,2639,4653,13000,19560.89,16700.55,2860.34,5183.76,14377.13,1091944.346,919538.485,172405.861,554946.602,536997.744,4.30267,4.243901,4.6458,8.251491,2.878899,4294.06427432887,4235.41318192422,4636.50800523445,8234.98776059196,2873.14079856208
23.3,"Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",12143,130624,112796,100659,12137,7823,104973,116056.23,103507.97,12548.26,8315.26,107740.97,3475478.297,3034853.136,440625.161,725454.896,2750023.401,2.308194,2.259904,2.706524,6.724511,1.96735,2303.5771917166,2255.38421080782,2701.11100294751,6711.06168288553,1963.41523206432
23.4,Fabricação de produtos cerâmicos,6593,136708,126632,109381,17251,6604,120028,131950.6,113725.25,18225.35,7021.69,124928.91,3522996.837,3036248.663,486748.174,531037.047,2991959.79,2.057913,2.057816,2.058517,5.829204,1.845946,2053.7970777875,2053.70038282209,2054.40044941629,5817.54586365741,1842.25375116875
23.9,Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos,8842,86248,73221,62261,10960,5166,68055,74943.46,63694.27,11249.19,5315.37,69628.09,2263022.977,1933168.56,329854.417,389750.637,1873272.34,2.327455,2.339351,2.260097,5.651704,2.073684,2322.80028889061,2334.67270833238,2255.57721865376,5640.4009938667,2069.5364802868
24,Metalurgia,3543,218280,212997,188449,24548,33918,179079,227848.97,201590.19,26258.78,37145.23,190703.74,13224429.373,11659750.24,1564679.133,5034763.286,8189666.087,4.473588,4.458061,4.592793,10.447253,3.310039,4464.64075709044,4449.14439842229,4583.60720900561,10426.3584729038,3303.41877083593
24.1,Produção de ferro-gusa e de ferroligas,174,24472,24196,22011,2185,2843,21353,24529.64,22334.06,2195.58,2828.19,21701.45,1210641.701,1093180.08,117461.621,361306.721,849334.98,3.804088,3.772681,4.123565,9.846765,3.016591,3796.47987872254,3765.136091898,4115.31773275959,9827.07126901223,3010.55735907048
24.2,Siderurgia,508,85563,84801,75535,9266,17221,67580,93154.37,83169.29,9985.08,19141.49,74012.88,6206920.592,5519800.976,687119.616,2614913.25,3592007.342,5.135693,5.115482,5.304041,10.529498,3.740727,5125.421707579,5105.25068900941,5293.43331019111,10508.4386365389,3733.2455793765
24.3,"Produção de tubos de aço, exceto tubos sem costura",256,17872,17512,15273,2239,2817,14695,20069.88,17296.1,2773.78,3678.06,16391.82,1214514.046,1032333.165,182180.881,549509.972,665004.074,4.664272,4.600423,5.062405,11.515502,3.126967,4654.94349665346,4591.22249880253,5052.28025404932,11492.4709890958,3120.71261998128
24.4,Metalurgia dos metais não-ferrosos,1097,59937,58399,50831,7568,8948,49451,60319.43,52499.36,7820.07,9252.7,51066.73,3544122.675,3074228.987,469893.688,1336484.333,2207638.342,4.528742,4.513447,4.63143,11.133238,3.332084,4519.68496973274,4504.41972713865,4622.166848595,11110.9716249145,3325.42017082355
24.5,Fundição,1508,30436,28089,24799,3290,2089,26000,29775.65,26291.38,3484.27,2244.79,27530.86,1048230.359,940207.032,108023.327,172549.01,875681.349,2.713449,2.756362,2.389637,5.924652,2.451616,2708.02163977819,2750.84905570395,2384.85728497151,5912.80287654113,2446.71266241704
25,"Fabricação de produtos de metal, exceto máquinas e equipamentos",44448,466648,403425,339842,63583,31316,372109,411099.9,345428.79,65671.11,32339.3,378760.6,14082191.624,12038097.374,2044094.25,2537601.995,11544589.629,2.640274,2.68612,2.399124,6.0481,2.349307,2634.99336666942,2680.74786212143,2394.32559051871,6036.00428770995,2344.60858937525
25.1,Fabricação de estruturas metálicas e obras de caldeiraria pesada,14780,135611,115086,102683,12403,6932,108154,114561.52,101693.48,12868.04,7251.78,107309.74,3401053.398,3028141.741,372911.657,481793.812,2919259.586,2.288236,2.29514,2.233673,5.120858,2.096813,2283.65940111345,2290.54979804923,2229.20600782427,5110.61594002279,2092.61926915775
25.2,"Fabricação de tanques, reservatórios metálicos e caldeiras",673,12558,11592,10529,1063,1175,10417,11459.14,10380.94,1078.2,1149.92,10309.22,469458.625,429841.87,39616.755,102437.872,367020.753,3.157704,3.191524,2.832081,6.866241,2.744043,3151.38849190052,3185.14115588465,2826.4168914002,6852.5082681337,2738.55496491341
25.3,"Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais",11240,95281,79189,67525,11664,4807,74382,80380.01,68598.3,11781.71,4889.78,75490.23,2531297.999,2192596.193,338701.806,294220.349,2237077.65,2.427288,2.463607,2.215824,4.637773,2.284107,2422.43352162195,2458.67967012863,2211.39249539524,4628.49750673068,2279.5386390245
25.4,"Fabricação de artigos de cutelaria, de serralheria e ferramentas",7912,73822,62771,49932,12839,5134,57637,64179.55,50997.88,13181.67,5266.5,58913.05,2328395.069,1924444.933,403950.136,424060.441,1904334.628,2.796315,2.90857,2.362019,6.206286,2.491483,2790.72248091487,2902.75253825031,2357.2951973927,6193.87333581637,2486.49966479283
25.5,"Fabricação de equipamento bélico pesado, armas de fogo e munições",22,6972,6932,5198,1734,1016,5916,8597.32,6425.62,2171.7,1079.41,7517.91,318365.714,252811.993,65553.721,84457.957,233907.757,2.854232,3.032555,2.32661,6.030874,2.398135,2848.52376178766,3026.49026624908,2321.9569567974,6018.81205758416,2393.33862531147
25.9,Fabricação de produtos de metal não especificados anteriormente,9821,142404,127855,103975,23880,12252,115603,131922.36,107332.57,24589.79,12701.91,119220.45,5033620.819,4210260.644,823360.175,1150631.564,3882989.255,2.940954,3.023455,2.58084,6.982217,2.510392,2935.07182149818,3017.40844726457,2575.67868928214,6968.25283029815,2505.37119390043
26,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",3979,126771,120707,70349,50358,30351,90356,125311.1,72747.57,52563.53,31053.9,94257.2,6848266.675,4752841.944,2095424.731,3745577.11,3102689.565,4.21228,5.035713,3.072654,9.296697,2.537172,4203.85539853029,5025.64177004865,3066.50861860364,9278.1040756184,2532.09758062963
26.1,Fabricação de componentes eletrônicos,1039,19423,17869,9548,8321,3163,14706,18472.89,9770.29,8702.6,3234.01,15238.88,783017.744,516106.195,266911.549,328481.039,454536.705,3.267103,4.071531,2.363984,7.828797,2.299016,3260.56909091356,4063.38773347173,2359.25558056036,7813.13979572396,2294.41808867036
26.2,Fabricação de equipamentos de informática e periféricos,546,29680,28861,16427,12434,7930,20931,30722.66,17390.91,13331.75,8420.31,22302.35,1847112.059,1266625.212,580486.847,1071496.826,775615.233,4.634048,5.613735,3.356072,9.808191,2.680537,4624.77998324364,5602.50778224858,3349.36031538361,9788.57462127057,2675.17594472193
26.3,Fabricação de equipamentos de comunicação,331,27894,27387,15223,12164,6940,20447,28347.39,15629.14,12718.25,6945.63,21401.76,1660037.433,1128730.975,531306.458,953147.252,706890.181,4.513681,5.56649,3.219911,10.577291,2.545825,4504.65411996823,5555.35746786993,3213.47099942693,10556.1366477361,2540.7334616046
26.4,"Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo",389,16130,15613,9232,6381,3581,12032,16597.3,9916.5,6680.8,3699.26,12898.04,805771.909,556373.495,249398.414,430056.749,375715.16,3.741974,4.324482,2.877341,8.960598,2.245231,3734.49022060585,4315.83332363698,2871.58624485322,8942.67728805636,2240.74093070313
26.5,"Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios",1271,26208,24112,15577,8535,5971,18141,24254.68,15672.02,8582.66,6007.38,18247.3,1218776.554,915463.004,303313.55,588852.653,629923.901,3.873064,4.502378,2.72393,7.555229,2.660821,3865.3176465484,4493.37297150738,2718.48256117119,7540.11864125075,2655.49887886469
26.6,Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação,287,6212,5818,3648,2170,2588,3230,5827.35,3658.94,2168.41,2563.73,3263.62,496969.267,342813.424,154155.843,362124.67,134844.597,6.573316,7.22152,5.479547,10.887093,3.184638,6560.16974333894,7207.07729140554,5468.58839851816,10865.3188308261,3178.26870398279
26.7,"Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos",106,1178,1015,679,336,176,839,1056.87,696.63,360.24,180.95,875.92,35838.284,26448.43,9389.854,11341.291,24496.993,2.613676,2.926334,2.00906,4.830922,2.155631,2608.44860476982,2920.48090863818,2005.04236491911,4821.26001657917,2151.31984304854
26.8,"Fabricação de mídias virgens, magnéticas e ópticas",10,46,32,15,17,2,30,31.96,13.14,18.82,2.63,29.33,743.425,281.209,462.216,76.63,666.795,1.792902,1.649529,1.893004,2.24579,1.752292,1789.31597188794,1646.22994965461,1889.21768985531,2241.29862532904,1748.78701251016
27,"Fabricação de máquinas, aparelhos e materiais elétricos",5246,213694,205879,145070,60809,34388,171491,211022.32,148536.18,62486.14,35851.33,175170.99,9890582.021,7681510.447,2209071.574,3999650.023,5890931.998,3.612597,3.986029,2.72491,8.598899,2.592077,3605.37217871259,3978.05719118399,2719.4603893821,8581.70077329392,2586.89304222559
27.1,"Fabricação de geradores, transformadores e motores elétricos",756,59197,58083,44453,13630,13500,44583,61090.8,46705.78,14385.02,14758.3,46332.5,3779729.275,3133172.602,646556.673,1906328.053,1873401.222,4.768821,5.170586,3.464354,9.956058,3.116529,4759.28299791836,5160.24520042108,3457.42506387253,9936.14572556043,3110.29593282668
27.2,"Fabricação de pilhas, baterias e acumuladores elétricos",171,11829,11603,9702,1901,1347,10256,11657.5,9909.98,1747.52,1402.34,10255.16,514865.68,441884.243,72981.437,151874.784,362990.896,3.404197,3.43686,3.218966,8.347539,2.72822,3397.38814563091,3429.98629819481,3212.52786366261,8330.84394106115,2722.76362488587
27.3,Fabricação de equipamentos para distribuição e controle de energia elétrica,1791,58506,55809,39609,16200,9553,46256,56689.52,39806.25,16883.27,9605.06,47084.46,2591846.344,1980550.987,611295.357,1013472.563,1578373.781,3.523973,3.83496,2.790748,8.132761,2.583797,3516.92509818936,3827.29033564018,2785.16660393578,8116.49567239319,2578.62929232343
27.4,Fabricação de lâmpadas e outros equipamentos de iluminação,758,10800,9756,6235,3521,1250,8506,10207.16,6436.51,3770.65,1298.2,8908.96,325560.336,222247.311,103313.025,96650.704,228909.632,2.458401,2.661412,2.111859,5.738383,1.980447,2453.48390436035,2656.08955785045,2107.63549235033,5726.90613038171,1976.48583344961
27.5,Fabricação de eletrodomésticos,488,56131,55431,34548,20883,6533,48898,55955.87,35079.14,20876.73,6561.02,49394.85,2085762.659,1460447.9,625314.759,652201.678,1433560.981,2.873064,3.208952,2.308672,7.661903,2.236972,2867.31814663124,3202.53421702602,2304.05505592554,7646.57931939757,2232.49835995827
27.9,Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,1282,17231,15197,10523,4674,2205,12992,15421.47,10598.52,4822.95,2226.41,13195.06,592817.727,443207.404,149610.323,179122.241,413695.486,2.962931,3.223205,2.390974,6.201125,2.416549,2957.00498171605,3216.75830500572,2386.1923479645,6188.72261761173,2411.71542170386
28,Fabricação de máquinas e equipamentos,16576,366951,341884,289620,52264,62861,279023,351368.22,297387.27,53980.95,64409.36,286958.86,18824825.344,16373559.948,2451265.396,7254346.585,11570478.759,4.129473,4.243721,3.500063,8.681113,3.107834,4121.2136032109,4235.23377912113,3493.06332354997,8663.75105085061,3101.61821668578
28.1,"Fabricação de motores, bombas, compressores e equipamentos de transmissão",1475,64384,62187,49761,12426,12062,50125,63388.21,50718.64,12669.57,12229.91,51158.3,3698239.052,3119309.439,578929.613,1515092.086,2183146.966,4.496893,4.740422,3.522005,9.548648,3.28922,4487.89967530118,4730.94073348727,3514.96121445686,9529.55050993205,3282.64195643718
28.2,Fabricação de máquinas e equipamentos de uso geral,5933,108840,99839,83083,16756,19073,80766,102497.46,85129.77,17367.69,19728.31,82769.15,4955631.528,4246935.549,708695.979,1879043.616,3076587.912,3.726593,3.845212,3.145169,7.341302,2.865015,3719.14021314059,3837.52182019377,3138.87887840538,7326.61929052132,2859.28523629136
28.3,Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária,2344,71483,67923,59366,8557,11674,56249,71067.36,62109.2,8958.16,12117.78,58949.58,3866110.447,3412842.676,453267.771,1530725.146,2335385.301,4.193051,4.235322,3.899978,9.736442,3.053542,4184.66524305521,4226.85141158327,3892.17781501833,9716.96863236056,3047.43516669408
28.4,Fabricação de máquinas-ferramenta,1444,23170,21001,18078,2923,3580,17421,21480.78,18483.88,2996.9,3601.83,17878.95,1252304.142,1115677.274,136626.868,432285.582,820018.56,4.493512,4.652341,3.513905,9.25068,3.535149,4484.52467024726,4643.03646037687,3506.87679833264,9232.1783862434,3528.0791528155
28.5,Fabricação de máquinas e equipamentos de uso na extração mineral e na construção,447,31125,30502,26971,3531,7593,22909,31687.13,28026.99,3660.14,7780.43,23906.7,2205794.375,1960556.654,245237.721,1042893.301,1162901.074,5.365476,5.391741,5.16435,10.331476,3.749292,5354.74466714453,5380.95779488601,5154.02145189066,10310.8133631926,3741.79325332358
28.6,Fabricação de máquinas e equipamentos de uso industrial específico,4933,67949,60432,52361,8071,8879,51553,61247.28,52918.79,8328.49,8951.1,52296.18,2846745.8,2518238.356,328507.444,854306.854,1992438.946,3.582515,3.667862,3.04022,7.35637,2.936575,3575.34973232846,3660.52668190695,3034.13984823364,7341.65765617118,2930.70228662385
29,"Fabricação de veículos automotores, reboques e carrocerias",6796,444802,435155,357674,77481,74748,360407,457176.57,375969.66,81206.91,78503.08,378673.49,27463898.907,23703699.285,3760199.622,10756496.986,16707401.921,4.630249,4.859476,3.568979,10.561127,3.400714,4620.98835955388,4849.75698161798,3561.84128628008,10540.0048644833,3393.91269020138
29.1,"Fabricação de automóveis, camionetas e utilitários",45,88044,87968,77800,10168,22323,65645,92257.03,81814,10443.03,23567.21,68689.82,8482937.384,7577432.756,905504.628,3857728.251,4625209.133,7.087171,7.138724,6.683289,12.61681,5.189973,7072.99644182212,7124.44621665278,6669.92263297588,12591.5764742623,5179.59310306938
29.2,Fabricação de caminhões e ônibus,20,23640,23624,20307,3317,10035,13589,24242.52,20878.18,3364.34,10344.16,13898.36,2688845.349,2333561.722,355283.627,1731799.023,957046.326,8.548977,8.61495,8.139569,12.904119,5.307567,8531.87942571088,8597.72010041842,8123.29008638567,12878.3109949516,5296.95216945353
29.3,"Fabricação de cabines, carrocerias e reboques para veículos automotores",1944,55422,52772,46324,6448,4765,48007,55010.78,48237.38,6773.4,4929.32,50081.46,2037479.13,1816047.449,221431.681,409648.828,1627830.302,2.854772,2.901814,2.51976,6.405467,2.505291,2849.06274454123,2896.01047186611,2514.72026320153,6392.6562502926,2500.28085320319
29.4,Fabricação de peças e acessórios para veículos automotores,2951,265382,261172,204703,56469,37335,223837,276035.54,216503.55,59531.99,39375.21,236660.33,13995004.716,11741289.818,2253714.898,4747704.568,9247300.148,3.907816,4.180006,2.917929,9.293663,3.011727,3900.00079086806,4171.64586837562,2912.09288420458,9275.07545210064,3005.70349333741
29.5,Recondicionamento e recuperação de motores para veículos automotores,1836,12314,9619,8540,1079,290,9329,9630.7,8536.55,1094.15,287.18,9343.52,259632.328,235367.54,24264.788,9616.316,250016.012,2.077911,2.125153,1.709329,2.580956,2.06245,2073.75554616607,2120.90310308209,1705.91066475909,2575.7943289387,2058.32501274433
30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",1569,75483,73351,61388,11963,16728,56623,78073.05,65486.07,12586.98,18295.9,59777.15,5125622.264,4415804.271,709817.993,2570898.268,2554723.996,5.060245,5.19741,4.346619,10.830717,3.294086,5050.12466776061,5187.01537006854,4337.92570393558,10809.055866657,3287.49748794545
30.1,Construção de embarcações,576,17281,16509,14909,1600,1735,14774,19419.3,17471.81,1947.49,2315.18,17104.12,1001944.393,891006.506,110937.887,355347.095,646597.298,3.976822,3.930693,4.39067,11.830255,2.913797,3968.86837400857,3922.83123500084,4381.8882846046,11806.594702389,2907.96917305934
30.3,Fabricação de veículos ferroviários,69,5748,5679,5125,554,1420,4259,6195.81,5590.47,605.34,1551.16,4644.65,553148.105,491218.409,61929.696,284132.519,269015.586,6.881283,6.772553,7.885435,14.118562,4.464271,6867.52082952338,6759.00800139138,7869.66460044069,14090.3244123009,4455.34251566525
30.4,Fabricação de aeronaves,90,19794,19662,16586,3076,8489,11173,21078.7,17796.77,3281.93,9285.12,11793.58,1924019.912,1658610.821,265409.091,1226337.703,697682.209,7.035449,7.183389,6.233222,10.180021,4.559719,7021.37853341561,7169.02268047689,6220.75544666612,10159.6607756861,4550.59975264247
30.5,Fabricação de veículos militares de combate,3,1910,1903,1612,291,770,1133,1927.61,1643.69,283.92,770.24,1157.37,200019.758,173808.621,26211.137,117475.847,82543.911,7.997971,8.150373,7.115673,11.755703,5.497167,7981.97520803961,8134.07267981001,7101.44163036175,11732.192064012,5486.17262879167
30.9,Fabricação de equipamentos de transporte não especificados anteriormente,831,30750,29598,23156,6442,4314,25284,29451.63,22983.33,6468.3,4374.2,25077.43,1446490.096,1201159.914,245330.182,587605.104,858884.992,3.785578,4.028227,2.923391,10.354116,2.639843,3778.00715692398,4020.1709874739,2917.54440294026,10333.4078495233,2634.56328290787
31,Fabricação de móveis,23194,268563,235819,180046,55773,13476,222343,242987.57,185205.46,57782.11,13954.52,229033.05,6272322.126,4907807.244,1364514.882,712435.378,5559886.748,1.989621,2.042489,1.820166,3.935108,1.871087,1985.64197084079,2038.40445175777,1816.52562065956,3927.23801210041,1867.34445530896
31.0,Fabricação de móveis,23194,268563,235819,180046,55773,13476,222343,242987.57,185205.46,57782.11,13954.52,229033.05,6272322.126,4907807.244,1364514.882,712435.378,5559886.748,1.989621,2.042489,1.820166,3.935108,1.871087,1985.64197084079,2038.40445175777,1816.52562065956,3927.23801210041,1867.34445530896
32,Fabricação de produtos diversos,16158,179946,157174,87754,69420,17183,139991,161727.63,89912.48,71815.15,17457.29,144270.34,5074698.424,3107357.072,1967341.352,1402223.71,3672474.714,2.418534,2.663773,2.111494,6.191082,1.96204,2413.6965169821,2658.44593628074,2107.27054324674,6178.70026262337,1958.11595732759
32.1,"Fabricação de artigos de joalheria, bijuteria e semelhantes",2139,21570,18380,8049,10331,1525,16855,19077.79,8261.07,10816.72,1585.13,17492.66,506768.541,243412.219,263356.322,86061.574,420706.967,2.047424,2.271079,1.876611,4.18476,1.853745,2043.32868018457,2266.53651962202,1872.85781783985,4176.38999761728,1850.0373519302
32.2,Fabricação de instrumentos musicais,179,1498,1239,784,455,71,1168,1280.18,822.26,457.92,68.94,1211.24,30338.295,19827.911,10510.384,3039.588,27298.707,1.826612,1.858634,1.769111,3.398361,1.737153,1822.95849021231,1854.91684269808,1765.57275708219,3391.56457119904,1733.6783283755
32.3,Fabricação de artefatos para pesca e esporte,575,5133,4374,2967,1407,256,4118,4525.81,2987.05,1538.76,267.45,4258.36,109808.234,77615.224,32193.01,10805.174,99003.06,1.870099,2.002767,1.612563,3.113976,1.791977,1866.35922205511,1998.76193774923,1609.33828837206,3107.74810532522,1788.39271456617
32.4,Fabricação de brinquedos e jogos recreativos,772,14913,13840,7675,6165,961,12879,14554.55,8035.33,6519.22,977.97,13576.58,373266.875,227045.541,146221.334,52271.303,320995.572,1.976727,2.177887,1.728786,4.119684,1.822362,1972.77391183249,2173.53134412459,1725.32832502614,4111.44458576282,1818.71775343445
32.5,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,5562,68406,60658,31700,28958,9094,51564,62140.26,32424.63,29715.63,9191.46,52948.8,2272609.144,1339703.067,932906.077,825851.112,1446758.032,2.818888,3.184635,2.419798,6.925376,2.106036,2813.25002502403,3178.26547525517,2414.95825338641,6911.52533062045,2101.82439233024
32.9,Fabricação de produtos diversos,6931,68426,58683,36579,22104,5276,53407,60149.04,37382.14,22766.9,5366.34,54782.7,1781907.335,1199753.11,582154.225,424194.959,1357712.376,2.283403,2.473739,1.97088,6.092751,1.910251,2278.83595482156,2468.79126687854,1966.93859202479,6080.56542476594,1906.43056180987
33,"Manutenção, reparação e instalação de máquinas e equipamentos",37665,258641,208204,182290,25914,17786,190418,209063.06,183167.07,25895.99,18066.05,190997.01,7680990.907,6869775.443,811215.464,1515007.968,6165982.939,2.831823,2.890821,2.414514,6.46365,2.488295,2826.15902773362,2885.0396790545,2409.68541996122,6450.72245795503,2483.31835102066
33.1,Manutenção e reparação de máquinas e equipamentos,29135,206261,166956,146769,20187,14772,152184,169203.43,148894.92,20308.51,15139.39,154064.04,6555094.827,5887521.284,667573.543,1330016.118,5225078.709,2.986042,3.047746,2.533653,6.77134,2.614073,2980.06998803384,3041.65012893243,2528.58584898646,6757.79751719496,2608.84455231434
33.2,Instalação de máquinas e equipamentos,8530,52380,41248,35521,5727,3014,38234,39859.63,34272.15,5587.48,2926.66,36932.97,1125896.08,982254.159,143641.921,184991.85,940904.23,2.177164,2.209066,1.981487,4.87199,1.963619,2172.80970167638,2204.64757042582,1977.52449019263,4862.24648838345,1959.6920708391
D,Eletricidade e gás,4970,138346,131888,106761,25127,47274,84614,134823.39,109197.7,25625.69,48610.8,86212.59,12593420.452,10620581.106,1972839.346,7380753.728,5212666.724,7.199537,7.496541,5.933928,11.702915,4.660316,7185.13790636659,7481.54748117053,5922.05996284318,11679.5092195403,4650.99544491837
