codigo_cnae,atividade,numero_empresas,pessoal_ocup_total,pessoal_ocup_assal_total,pessoal_ocup_assal_masc,pessoal_ocup_assal_fem,pessoal_ocup_assal_sup,pessoal_ocup_assal_non_sup,pessoal_assalariado_medio_total,pessoal_assalariado_medio_masc,pessoal_assalariado_medio_fem,pessoal_assalariado_medio_sup,pessoal_assalariado_non_sup,salario_outras_rem_total,salario_outras_rem_masc,salario_outras_rem_fem,salario_outras_rem_sup,salario_outras_rem_non_sup,salario_min_mensal_total,salario_min_mensal_masc,salario_min_mensal_fem,salario_min_mensal_sup,salario_min_mensal_non_sup,salario_medio_mensal_total,salario_medio_mensal_masc,salario_medio_mensal_fem,salario_medio_mensal_sup,salario_medio_mensal_non_sup
20.1,Fabricação de produtos químicos inorgânicos,323,17088,16589,13571,3018,4402,12187,17531.45,14383.41,3148.04,4534.13,12997.32,993843.036,833217.873,160625.163,493560.319,500282.717,4.369443,4.465014,3.932778,8.390201,2.966797,4360.7040095196,4456.08395634009,3924.9125707522,8373.42078515953,2960.86315664129
20.2,Fabricação de produtos químicos orgânicos,116,3766,3605,2862,743,668,2937,3607.3,2854.76,752.54,677.14,2930.16,161718.605,124214.843,37503.762,67841.219,93877.386,3.455444,3.353745,3.841239,7.722204,2.469425,3448.53288950398,3347.03720210348,3833.55671357106,7706.75976562056,2464.48568836357
20.3,Fabricação de resinas e elastômeros,78,2174,2070,1535,535,364,1706,2296.68,1709.92,586.76,390.38,1906.3,116444.192,94029.212,22414.98,53418.635,63025.557,3.9079,4.238509,2.944448,10.547058,2.548306,3900.08426879737,4230.03199429933,2938.55959978395,10525.9638537598,2543.20923738696
20.4,Fabricação de fibras artificiais e sintéticas,33,575,531,365,166,67,464,525.62,359.9,165.72,68.65,456.97,23760.114,17738.889,6021.225,8396.973,15363.141,3.484197,3.799012,2.800503,9.427756,2.591304,3477.22894281625,3791.41406801035,2794.9019662452,9408.90021849964,2586.12179557318
20.5,Fabricação de defensivos agrícolas e desinfestantes domissanitários,67,2291,2176,1655,521,817,1359,2262.99,1734.86,528.13,841.39,1421.6,205097.911,172176.797,32921.114,144735.942,60361.969,6.985616,7.649557,4.804628,13.258828,3.272744,6971.6447640579,7634.25809575412,4795.01900027528,13232.3108190019,3266.19891996017
20.6,"Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal",994,14041,12520,6462,6058,1574,10946,12467.77,6398.36,6069.41,1567.78,10899.99,381925.892,213529.598,168396.294,98268.222,283657.67,2.361111,2.572264,2.138514,4.83119,2.005832,2356.38889466446,2567.11933875363,2134.23727791055,4821.52725509957,2001.82025572783
20.7,"Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins",401,7837,7226,5905,1321,1335,5891,7423.11,6006.51,1416.6,1389.52,6033.59,347607.596,284439.903,63167.693,126597.276,221010.32,3.609354,3.650013,3.436955,7.022402,2.823338,3602.13520292086,3642.71307938579,3430.08139749563,7008.3568426507,2817.69126608766
20.9,Fabricação de produtos e preparados químicos diversos,530,8450,7614,5375,2239,1388,6226,7712.27,5430.85,2281.42,1387.61,6324.66,353720.043,263550.792,90169.251,133933.525,219786.518,3.535115,3.740439,3.046347,7.439573,2.67849,3528.04480093709,3732.95853248642,3040.25397812294,7424.69342693829,2673.13266337941
21,Fabricação de produtos farmoquímicos e farmacêuticos,128,9164,8968,3977,4991,2949,6019,8749.94,3882.43,4867.51,2876.51,5873.43,417775.356,214807.222,202968.134,242178.285,175597.071,3.680136,4.264532,3.214009,6.489264,2.304367,3672.77556716433,4256.00267397956,3207.58116256883,6476.28509761963,2299.75789274751
21.1,Fabricação de produtos farmoquímicos,16,427,402,280,122,102,300,397.36,279.07,118.29,102.52,294.84,16745.027,11728.057,5016.97,6324.856,10420.171,3.248088,3.239209,3.269035,4.755193,2.724047,3241.59200724784,3232.73096631394,3262.49699239808,4745.68264353672,2718.59861411143
21.2,Fabricação de produtos farmacêuticos,112,8737,8566,3697,4869,2847,5719,8352.58,3603.36,4749.22,2773.99,5578.59,401030.329,203079.165,197951.164,235853.429,165176.9,3.70069,4.34394,3.212639,6.553351,2.282186,3693.28840264372,4335.25216208462,3206.21336038015,6540.24400287617,2277.62129581406
22,Fabricação de produtos de borracha e de material plástico,4602,103456,96717,64759,31958,8464,88253,99876.12,66611.3,33264.82,8739.74,91136.38,3303300.253,2423583.249,879717.004,689327.035,2613973.218,2.54925,2.804375,2.038374,6.079291,2.210729,2544.15188997669,2798.76658603432,2034.29745807224,6067.13203578843,2206.30732670177
22.1,Fabricação de produtos de borracha,689,15821,14809,11373,3436,1393,13416,15420.03,11800.4,3619.63,1435.9,13984.13,517700.276,414256.411,103443.865,112905.933,404794.343,2.587732,2.705818,2.202757,6.060643,2.231131,2582.55646414736,2700.40657683051,2198.35187149388,6048.52132406906,2226.66882992473
22.2,Fabricação de produtos de material plástico,3913,87635,81908,53386,28522,7071,74837,84456.09,54810.9,29645.19,7303.84,77152.25,2785599.977,2009326.838,776273.139,576421.102,2209178.875,2.542224,2.825594,2.018303,6.082957,2.207031,2537.13996595974,2819.94280194408,2014.2666781564,6070.79081267262,2202.6167291098
23,Fabricação de produtos de minerais não-metálicos,7694,90383,78598,66109,12489,5577,73021,81095.96,68059.66,13036.3,5893.18,75202.78,2545303.741,2157074.11,388229.631,430015.038,2115288.703,2.419171,2.442876,2.295411,5.624191,2.168013,2414.33229795342,2437.99010592042,2290.82007695671,5612.94239207929,2163.6768695969
23.1,Fabricação de vidro e de produtos do vidro,410,8661,8070,6246,1824,517,7553,8535.89,6636.21,1899.68,573.11,7962.78,249474.211,197830.399,51643.812,30434.048,219040.163,2.252698,2.29773,2.095386,4.093057,2.120241,2248.19250518422,2293.13463558266,2091.1947923213,4084.87134299631,2116.00010394514
23.2,Fabricação de cimento,10,1154,1146,1026,120,254,892,1205.98,1086.21,119.77,261.72,944.26,76404.81,69249.679,7155.131,31812.358,44592.452,4.883225,4.913943,4.60464,9.368823,3.639954,4873.45816425071,4904.1146597945,4595.43034405688,9350.08582278183,3632.67385612502
23.3,"Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",3657,34539,28903,26020,2883,1578,27325,29255.5,26310.87,2944.63,1620.96,27634.54,823495.806,739076.051,84419.755,91866.766,731629.04,2.169602,2.16511,2.209731,4.368298,2.040633,2165.26230044844,2160.78008530607,2205.31180749103,4359.5611907094,2036.55124793381
23.4,Fabricação de produtos cerâmicos,1557,28958,26485,20883,5602,2400,24085,27501.63,21610.44,5891.19,2556.12,24945.51,915646.96,734552.539,181094.421,208003.445,707643.515,2.566231,2.619904,2.369344,6.272135,2.186494,2561.09843447321,2614.66409113088,2364.60546628492,6259.5907077915,2182.12081206043
23.9,Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos,2060,17071,13994,11934,2060,828,13166,14596.96,12415.93,2181.03,881.27,13715.69,480281.954,416365.442,63916.512,67898.421,412383.533,2.536063,2.584768,2.258799,5.9385,2.317447,2530.99040432444,2579.59821963211,2254.28112828836,5926.62346561038,2312.81184036452
24,Metalurgia,924,24093,22665,19231,3434,2379,20286,24336.65,20616.91,3719.74,2529.21,21807.44,923636.104,804516.378,119119.726,211491.647,712144.457,2.925272,3.00772,2.468296,6.445171,2.517037,2919.42116424911,3001.70467983656,2463.35922568616,6432.28052663449,2512.00245632472
24.1,Produção de ferro-gusa e de ferroligas,6,10,5,5,,1,4,7.53,7.53,,1,6.53,196.988,33.929,163.059,,196.988,2.016373,0.347298,,,2.325159,2012.3403820615,346.603330268669,,,2320.50889386265
24.2,Siderurgia,100,1586,1426,1268,158,124,1302,1486.15,1313.48,172.67,128.36,1357.79,59848.144,53529.719,6318.425,10523.372,49324.772,3.103946,3.141215,2.820448,6.319043,2.800004,3097.73803762432,3134.93215907946,2814.8068124613,6306.40506268428,2794.40357549343
24.3,"Produção de tubos de aço, exceto tubos sem costura",42,3217,3162,2595,567,539,2623,3413.43,2783.46,629.97,565.39,2848.04,139134.133,116992.129,22142.004,49285.757,89848.376,3.14173,3.239648,2.709088,6.718919,2.431589,3135.44605144521,3233.16826484359,2703.67013813845,6705.48130834128,2426.72628841643
24.4,Metalurgia dos metais não-ferrosos,338,6155,5636,4396,1240,504,5132,5862.74,4543.13,1319.61,522.41,5340.33,190474.612,155560.166,34914.446,35569.375,154905.237,2.504163,2.639182,2.039321,5.247964,2.235754,2499.15453026558,2633.90363370289,2035.24269699731,5237.46821314824,2231.28298467294
24.5,Fundição,438,13125,12436,10967,1469,1211,11225,13566.8,11969.31,1597.49,1312.05,12254.75,533982.227,478400.435,55581.792,116113.143,417869.084,3.03372,3.080694,2.681764,6.821142,2.628221,3027.65249897374,3074.53257218156,2676.40014118302,6807.4998900722,2622.96462125361
25,"Fabricação de produtos de metal, exceto máquinas e equipamentos",15801,137606,114639,93495,21144,8202,106437,118129.83,96101.01,22028.82,8435.77,109694.06,3964366.806,3312621.832,651744.974,581624.453,3382742.353,2.586666,2.656868,2.280408,5.314275,2.376906,2581.49269129762,2651.55448418284,2275.84722056065,5303.6465596456,2372.15169381796
25.1,Fabricação de estruturas metálicas e obras de caldeiraria pesada,5695,39884,31858,28078,3780,1844,30014,31922.47,27985.91,3936.56,1896.04,30026.43,947619.968,841974.006,105645.962,107137.931,840482.037,2.288041,2.318918,2.068531,4.355338,2.1575,2283.46502298562,2314.2799798459,2064.39441073893,4346.62734314271,2153.18519000145
25.2,"Fabricação de tanques, reservatórios metálicos e caldeiras",204,3241,2958,2674,284,233,2725,2969.04,2676.59,292.45,233.96,2735.08,113085.783,103981.039,9104.744,16359.286,96726.497,2.935743,2.994321,2.399619,5.389504,2.725847,2929.87173787331,2988.33271496137,2394.81936425687,5378.72548890672,2720.3956627341
25.3,"Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais",3944,26889,21086,17920,3166,969,20117,21392.33,18204.07,3188.26,977.78,20414.55,650853.038,559511.58,91341.458,50324.46,600528.578,2.345044,2.369009,2.20821,3.967017,2.267357,2340.35368319824,2364.27086402614,2203.7932916387,3959.08313495092,2262.82264365367
25.4,"Fabricação de artigos de cutelaria, de serralheria e ferramentas",2557,27641,23902,17679,6223,2052,21850,24370.42,18016.73,6353.69,2071.99,22298.43,995194.03,791982.545,203211.485,175370.666,819823.364,3.147537,3.388174,2.465178,6.523721,2.833819,3141.24200252096,3381.39796904151,2460.24793345405,6510.67390806386,2828.15138520101
25.5,"Fabricação de equipamento bélico pesado, armas de fogo e munições",9,2659,2642,1975,667,213,2429,4238.57,3140.63,1097.94,287.03,3951.54,130506.947,102720.751,27786.196,21143.374,109363.573,2.373233,2.520969,1.950638,5.677709,2.133204,2368.48652330312,2515.92713269925,1946.73633559911,5666.35328925682,2128.93771503301
25.9,Fabricação de produtos de metal não especificados anteriormente,3392,37292,32193,25169,7024,2891,29302,33237,26077.08,7159.92,2968.97,30268.03,1127107.04,912451.911,214655.129,211288.736,915818.304,2.613783,2.696976,2.310783,5.485253,2.332122,2608.5549700172,2691.58236038934,2306.16166102415,5474.28222323152,2327.45777793117
26,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",1237,27807,25839,16159,9680,7387,18452,26920.66,16911.55,10009.11,7691.34,19229.32,1551852.436,1111621.725,440230.711,907035.3,644817.136,4.443148,5.066403,3.390088,9.089674,2.584632,4434.26217290707,5056.27003211051,3383.30789112657,9071.4941939696,2579.46293232658
26.1,Fabricação de componentes eletrônicos,360,4208,3650,2080,1570,743,2907,3744.13,2108.54,1635.59,747.05,2997.08,156924.114,106629.618,50294.496,68314.035,88610.079,3.230464,3.897823,2.37013,7.048332,2.278825,3224.00282370209,3890.02736855469,2365.38948307056,7034.23568600598,2274.26692750174
26.2,Fabricação de equipamentos de informática e periféricos,195,7863,7555,4816,2739,3005,4550,8282.86,5279.85,3003.01,3312.5,4970.36,717517.52,510835.97,206681.55,505154.65,212362.87,6.676953,7.457375,5.304825,11.754241,3.29319,6663.59873094745,7442.46041372096,5294.21506063275,11730.7320754717,3286.60406582529
26.3,Fabricação de equipamentos de comunicação,81,5217,5082,3133,1949,1638,3444,5044.56,3131.41,1913.15,1620.65,3423.91,258289.729,188443.065,69846.664,153048.86,105240.869,3.94648,4.63838,2.813991,7.27892,2.369126,3938.58744713269,4629.10330637489,2808.36333151729,7264.36258955927,2364.38792536558
26.4,"Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo",115,3017,2870,1804,1066,489,2381,3209.48,2041.29,1168.19,494.35,2715.13,112181.679,79066.729,33114.95,45599.083,66582.596,2.694098,2.985487,2.184926,7.109641,1.89015,2688.70967355364,2979.51593204448,2180.55611343518,7095.42180485642,1886.36940177677
26.5,"Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios",417,6453,5730,3732,1998,1281,4449,5713.67,3761.67,1952,1317.96,4395.71,275266.375,205008.996,70257.379,124582.355,150684.02,3.713335,4.200668,2.774203,7.285853,2.642191,3705.90820583995,4192.26640540791,2768.65459489281,7271.2814326103,2636.90699830937
26.6,Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação,49,872,809,495,314,212,597,772.31,485.05,287.26,175.25,597.06,26609.329,18217.074,8392.255,9071.11,17538.219,2.655635,2.894798,2.251799,3.989592,2.26409,2650.32365441139,2889.00811177278,2247.29540111076,3981.61308021508,2259.56146657081
26.7,"Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos",20,177,143,99,44,19,124,153.65,103.74,49.91,23.58,130.07,5063.69,3420.273,1643.417,1265.207,3798.483,2.540158,2.54121,2.537969,4.135651,2.250915,2535.07722345991,2536.12804199849,2532.89305365042,4127.37978730345,2246.41346967018
26.8,"Fabricação de mídias virgens, magnéticas e ópticas",,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"Fabricação de máquinas, aparelhos e materiais elétricos",1593,61703,59319,42791,16528,11359,47960,61007.29,43888.14,17119.15,11730,49277.29,2963299.171,2346618.744,616680.427,1227471.755,1735827.416,3.743862,4.121179,2.776541,8.065654,2.7151,3736.37462140874,4112.93652804257,2770.98780740147,8049.52295232474,2709.6698265297
27.1,"Fabricação de geradores, transformadores e motores elétricos",209,23589,23265,18536,4729,5262,18003,23899.72,19024.53,4875.19,5474.15,18425.57,1358804.013,1153786.55,205017.463,616708.265,742095.748,4.382179,4.674527,3.241346,8.683387,3.10431,4373.41465152665,4665.17761744766,3234.86347751023,8666.02071695008,3098.10162223976
27.2,"Fabricação de pilhas, baterias e acumuladores elétricos",85,2821,2715,2438,277,204,2511,2899.62,2594.83,304.79,223.43,2676.19,88174.991,79981.37,8193.621,11068.687,77106.304,2.343853,2.375779,2.072055,3.818394,2.220747,2339.16568908499,2371.02741872226,2067.91081879831,3810.75711201925,2216.30532729222
27.3,Fabricação de equipamentos para distribuição e controle de energia elétrica,517,12160,11365,7602,3763,2260,9105,11418.87,7588.71,3830.16,2231.91,9186.96,583464.45,441705.059,141759.391,252360.401,331104.049,3.938378,4.486323,2.852732,8.715065,2.777914,3930.50107140468,4477.35019927883,2847.02689664702,8697.63500251423,2772.35801949385
27.4,Fabricação de lâmpadas e outros equipamentos de iluminação,217,2749,2442,1413,1029,337,2105,2509.28,1391.69,1117.59,331.42,2177.86,80630.638,48790.567,31840.071,21631.631,58999.007,2.476721,2.702212,2.195926,5.030795,2.08805,2471.76750670741,2696.80786558899,2191.53377425463,5020.73385850165,2083.87368969821
27.5,Fabricação de eletrodomésticos,171,15440,15188,10082,5106,2764,12424,15797.48,10534.84,5262.64,2926.85,12870.63,686257.349,504927.477,181329.872,284322.746,401934.603,3.348307,3.694258,2.655778,7.487507,2.407031,3341.61061423429,3686.86901308859,2650.4666274546,7472.53206059021,2402.21701537651
27.9,Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,394,4944,4344,2720,1624,532,3812,4482.32,2753.54,1728.78,542.24,3940.08,165967.73,117427.721,48540.009,41380.025,124587.705,2.853954,3.287043,2.164144,5.882004,2.437229,2848.24565437953,3280.46863869223,2159.81608195019,5870.23983135484,2432.35406778152
28,Fabricação de máquinas e equipamentos,6710,134731,124567,103952,20615,19600,104967,127083.8,106017.54,21066.26,19704.48,107379.32,6132864.598,5276994.062,855870.536,2069972.333,4062892.265,3.719626,3.836498,3.131459,8.097029,2.916358,3712.18688165423,3828.82511850252,3125.19617041293,8080.83445998068,2910.52480338644
28.1,"Fabricação de motores, bombas, compressores e equipamentos de transmissão",457,21143,20493,15257,5236,3297,17196,20552.03,15376.21,5175.82,3227.43,17324.6,1024163.598,824578.195,199585.403,360171.397,663992.201,3.840968,4.133412,2.972184,8.601585,2.954105,3833.28630946769,4125.14474783298,2966.23980503424,8584.38202437329,2948.19638859461
28.2,Fabricação de máquinas e equipamentos de uso geral,2120,37191,33962,28238,5724,5347,28615,34354.92,28510.2,5844.72,5394.58,28960.34,1569159.003,1342953.512,226205.491,474848.471,1094310.532,3.520498,3.63067,2.983084,6.784589,2.912481,3513.45713197142,3623.40903633409,2977.11821688898,6771.01933079841,2906.65555828313
28.3,Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária,1278,33840,31879,27566,4313,4872,27007,33038.99,28541.35,4497.64,4971.03,28067.96,1631422.345,1428799.472,202622.873,609922.478,1021499.867,3.805973,3.858539,3.472401,9.457021,2.805134,3798.3614674196,3850.82176184055,3465.45629400171,9438.10713117959,2799.5234725343
28.4,Fabricação de máquinas-ferramenta,552,9661,8794,7474,1320,1349,7445,8939.39,7601.03,1338.36,1326.23,7613.16,481051.957,421457.354,59594.603,153534.887,327517.07,4.147727,4.273732,3.432101,8.923071,3.315852,4139.431962618,4265.18464754625,3425.2370294758002,8905.2245259698,3309.21992565909
28.5,Fabricação de máquinas e equipamentos de uso na extração mineral e na construção,125,4431,4269,3749,520,1023,3246,4648.01,4057.81,590.2,1096.2,3551.81,273776.444,239729.309,34047.135,126617.029,147159.415,4.539992,4.553607,4.446389,8.902837,3.193482,4530.91246824737,4544.49963820955,4437.49641581732,8885.03143727282,3187.09474887452
28.6,Fabricação de máquinas e equipamentos de uso industrial específico,2178,28465,25170,21668,3502,3712,21458,25550.46,21930.94,3619.52,3689.01,21861.45,1153291.251,1019476.22,133815.031,344878.071,808413.18,3.479096,3.582993,2.849575,7.205794,2.850234,3472.13755115895,3575.827013904,2843.87540974409,7191.382616099,2844.53360736681
29,"Fabricação de veículos automotores, reboques e carrocerias",2015,107834,104881,86729,18152,15252,89629,108323.67,89607.37,18716.3,15683.68,92639.99,5382509.061,4629931.558,752577.503,1818561.394,3563947.667,3.829901,3.982511,3.099255,8.937295,2.965234,3822.24086885592,3974.54563597409,3093.05670211773,8919.42056966222,2959.30321817243
29.1,"Fabricação de automóveis, camionetas e utilitários",11,7850,7837,6950,887,2347,5490,7799.73,6905.3,894.43,2340.34,5459.39,576738.788,509015.61,67723.178,272991.853,303746.935,5.699355,5.681652,5.836024,8.990769,4.288386,5687.9561412826,5670.28904219613,5824.3520798377,8972.78741879056,4279.80943771261
29.2,Fabricação de caminhões e ônibus,10,4871,4861,4007,854,1983,2878,4987.41,4117.77,869.64,2044.19,2943.22,540032.127,456160.905,83871.222,356958.887,183073.24,8.345851,8.53851,7.433607,13.459318,4.794334,8329.15939258129,8521.43281062696,7418.73931918778,13432.3991033499,4784.74491308055
29.3,"Fabricação de cabines, carrocerias e reboques para veículos automotores",796,28271,27179,23418,3761,2858,24321,28381.07,24444.51,3936.56,2964.96,25416.11,1108564.737,978345.715,130219.022,251148.273,857416.464,3.010637,3.084872,2.549668,6.528862,2.600213,3004.6157716556,3078.70203543895,2544.56882307239,6515.80389721174,2595.01208546015
29.4,Fabricação de peças e acessórios para veículos automotores,858,64448,63155,50680,12475,8009,55146,65279.05,52450.41,12828.64,8278.1,57000.95,3097261.707,2631042.008,466219.699,935621.945,2161639.762,3.657044,3.866384,2.801148,8.711558,2.92299,3649.72989861926,3858.65137697171,2795.5460414534,8694.13498824052,2917.14404220119
29.5,Recondicionamento e recuperação de motores para veículos automotores,340,2394,1849,1674,175,55,1794,1876.41,1689.38,187.03,56.09,1820.32,59911.702,55367.32,4544.382,1840.436,58071.266,2.460991,2.52611,1.872793,2.529073,2.458893,2456.06901558746,2521.05779361932,1869.04692377611,2524.01497593154,2453.97537880068
30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",495,11151,10461,7887,2574,722,9739,10058.37,7486.48,2571.89,760.78,9297.59,367773.039,302220.293,65552.746,72978.273,294794.766,2.818243,3.111516,1.964557,7.393679,2.443855,2812.6061945654,3105.29312122037,1960.62775743789,7378.89180537384,2438.96756702957
30.1,Construção de embarcações,184,4600,4358,3880,478,391,3967,3973.53,3518.57,454.96,427.69,3545.84,215200.614,194985.959,20214.655,54887.606,160313.008,4.174391,4.271331,3.424674,9.891708,3.484783,4166.04212994878,4262.78855417881,3417.82455938646,9871.92484851537,3477.81339433078
30.3,Fabricação de veículos ferroviários,5,,,,,,,,,,,,,,,,,,,,,,,,,,
30.4,Fabricação de aeronaves,11,,,,,,,,,,,,,,,,,,,,,,,,,,
30.5,Fabricação de veículos militares de combate,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.9,Fabricação de equipamentos de transporte não especificados anteriormente,295,6446,6025,3944,2081,306,5719,5988.48,3887.87,2100.61,305.91,5682.57,145545.307,101276.653,44268.654,14292.965,131252.342,1.873302,2.007815,1.62434,3.601262,1.78028,1869.55501999737,2003.79945040106,1621.09152909063,3594.05984163266,1776.71968845082
31,Fabricação de móveis,9898,114851,100456,71135,29321,6316,94140,103420.33,73081.84,30338.49,6500.39,96919.94,2845045.997,2105817.238,739228.759,343490.081,2501555.916,2.120359,2.220942,1.878067,4.072873,1.989405,2116.11867876387,2216.50058871828,1874.3105109156,4064.72748913172,1985.42609656843
31.0,Fabricação de móveis,9898,114851,100456,71135,29321,6316,94140,103420.33,73081.84,30338.49,6500.39,96919.94,2845045.997,2105817.238,739228.759,343490.081,2501555.916,2.120359,2.220942,1.878067,4.072873,1.989405,2116.11867876387,2216.50058871828,1874.3105109156,4064.72748913172,1985.42609656843
32,Fabricação de produtos diversos,4732,45847,39046,21921,17125,4569,34477,40496.67,22526.37,17970.3,4665.55,35831.12,1236935.533,766178.677,470756.856,331709.857,905225.676,2.354257,2.621591,2.019145,5.480014,1.947254,2349.54842345917,2616.34792057896,2015.10636139374,5469.05356199244,1943.35941236814
32.1,"Fabricação de artigos de joalheria, bijuteria e semelhantes",606,5595,4653,2261,2392,316,4337,4822.27,2286.38,2535.89,329.65,4492.62,111927.55,59395.024,52532.526,10464.968,101462.582,1.789005,2.002294,1.596702,2.44687,1.740734,1785.42709936638,1998.28899832924,1593.50900017806,2441.97645521474,1737.25220472686
32.2,Fabricação de instrumentos musicais,46,247,177,115,62,10,167,178.85,117.18,61.67,9.4,169.45,4649.098,3095.026,1554.072,359.215,4289.883,2.003576,2.035808,1.942331,2.945457,1.951327,1999.56904152599,2031.73684141426,1938.44657045565,2939.56628477905,1947.42401888463
32.3,Fabricação de artefatos para pesca e esporte,209,1692,1425,974,451,88,1337,1415.08,932.63,482.45,92.05,1323.03,35713.346,25524.674,10188.672,3238.592,32474.754,1.945251,2.109487,1.627764,2.711806,1.891918,1941.36053194057,2105.2683931875,1624.50823919577,2706.38198303598,1888.1340559171
32.4,Fabricação de brinquedos e jogos recreativos,245,2676,2331,1387,944,172,2159,2444.25,1435.23,1009.02,170.8,2273.45,60573.434,37184.367,23389.067,9032.748,51540.686,1.910129,1.99694,1.786649,4.076225,1.747394,1906.30865217426,1992.94602473257,1783.07565756873,4068.07241938389,1743.89942767431
32.5,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,1264,15234,13405,6705,6700,2408,10997,13818.7,6879.52,6939.18,2420.19,11398.51,507321.309,289934.223,217387.086,196047.616,311273.693,2.829711,3.248385,2.414636,6.243645,2.104847,2824.05118259482,3241.88788439623,2409.8068559198,6231.15782073054,2100.63685786732
32.9,Fabricação de produtos diversos,2362,20403,17055,10479,6576,1575,15480,17817.52,10875.43,6942.09,1643.46,16174.06,516750.796,351045.363,165705.433,112566.718,404184.078,2.235424,2.487957,1.839808,5.279308,1.926133,2230.95364735211,2482.98131306426,1836.12885589653,5268.74904633657,1922.2806718336
33,"Manutenção, reparação e instalação de máquinas e equipamentos",8667,50843,38861,33878,4983,2869,35992,38027.99,33133.68,4894.31,2904.96,35123.03,1244568.923,1117967.956,126600.967,196354.39,1048214.533,2.522561,2.600673,1.993754,5.209866,2.300299,2517.51594023244,2595.4718907445,1989.76687685842,5199.44641101903,2295.69849622445
33.1,Manutenção e reparação de máquinas e equipamentos,6434,35238,26289,23179,3110,2125,24164,25820.16,22735.62,3084.54,2191.88,23628.28,948004.785,858469.48,89535.305,158063.258,789941.527,2.829943,2.910343,2.23733,5.558278,2.576849,2824.28323449584,2904.52223630382,2232.85519197227,5547.16141113845,2571.69514015213
33.2,Instalação de máquinas e equipamentos,2233,15605,12572,10699,1873,744,11828,12207.83,10398.06,1809.77,713.08,11494.75,296564.138,259498.476,37065.662,38291.132,258273.006,1.872433,1.923573,1.578609,4.138911,1.731831,1868.68804693381,1919.7255286822,1575.45144920668,4130.63287752804,1728.36767286738
D,Eletricidade e gás,1252,30154,27958,22704,5254,10340,17618,28876.22,23482.16,5394.06,10678.97,18197.25,2504178.834,2123311.195,380867.639,1309549.717,1194629.117,6.684226,6.969501,5.442324,9.451892,5.060034,6670.85723397741,6955.56245186198,5431.43952649909,9432.98778958875,5049.91399588061
35,"Eletricidade, gás e outras utilidades",1252,30154,27958,22704,5254,10340,17618,28876.22,23482.16,5394.06,10678.97,18197.25,2504178.834,2123311.195,380867.639,1309549.717,1194629.117,6.684226,6.969501,5.442324,9.451892,5.060034,6670.85723397741,6955.56245186198,5431.43952649909,9432.98778958875,5049.91399588061
35.1,"Geração, transmissão e distribuição de energia elétrica",1236,29459,27293,22187,5106,9935,17358,28211.07,22966.97,5244.1,10270.49,17940.58,2430742.907,2066010.301,364732.606,1248039.334,1182703.573,6.641185,6.933538,5.360802,9.366195,5.081191,6627.90257921393,6919.67069699191,5350.07995798942,9347.46304142331,5071.02880303072
35.2,Produção e distribuição de combustíveis gasosos por redes urbanas,12,600,578,440,138,399,179,576.38,436.58,139.8,401.8,174.58,70842.064,54974.513,15867.551,61267.739,9574.325,9.473455,9.705628,8.748404,11.752981,4.227073,9454.50837721909,9686.21717052474,8730.90734015627,11729.474863116,4218.61919155424
35.3,"Produção e distribuição de vapor, água quente e ar condicionado",4,95,87,77,10,6,81,88.77,78.61,10.16,6.68,82.09,2593.863,2326.381,267.482,242.644,2351.219,2.2522,2.28102,2.02921,2.79975,2.207643,2247.69542724933,2276.45827013592,2025.15142337977,2794.15016121603,2203.22816421001
E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",3296,59536,55521,44250,11271,11254,44267,55399.94,44021.55,11378.39,11259.92,44140.02,2569933.602,2050826.594,519107.008,986823.106,1583110.496,3.575516,3.590788,3.516432,6.755074,2.764425,3568.36487826243,3583.60602582494,3509.39880841598,6741.56385589842,2758.89613238821
36,"Captação, tratamento e distribuição de água",684,24994,24647,18986,5661,9624,15023,24607.21,18949.92,5657.29,9614.14,14993.07,1704520.213,1328539.193,375981.02,885165.891,819354.322,5.339073,5.403723,5.122519,7.096437,4.212184,5328.39519236592,5392.91577687196,5112.27406109231,7082.24385364442,4203.75917263519
36.0,"Captação, tratamento e distribuição de água",684,24994,24647,18986,5661,9624,15023,24607.21,18949.92,5657.29,9614.14,14993.07,1704520.213,1328539.193,375981.02,885165.891,819354.322,5.339073,5.403723,5.122519,7.096437,4.212184,5328.39519236592,5392.91577687196,5112.27406109231,7082.24385364442,4203.75917263519
