codigo_cnae,atividade,numero_empresas,pessoal_ocup_total,pessoal_ocup_assal_total,pessoal_ocup_assal_masc,pessoal_ocup_assal_fem,pessoal_ocup_assal_sup,pessoal_ocup_assal_non_sup,pessoal_assalariado_medio_total,pessoal_assalariado_medio_masc,pessoal_assalariado_medio_fem,pessoal_assalariado_medio_sup,pessoal_assalariado_non_sup,salario_outras_rem_total,salario_outras_rem_masc,salario_outras_rem_fem,salario_outras_rem_sup,salario_outras_rem_non_sup,salario_min_mensal_total,salario_min_mensal_masc,salario_min_mensal_fem,salario_min_mensal_sup,salario_min_mensal_non_sup,salario_medio_mensal_total,salario_medio_mensal_masc,salario_medio_mensal_fem,salario_medio_mensal_sup,salario_medio_mensal_non_sup
26.5,"Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios",30,1213,1168,713,455,182,986,1115.03,683.28,431.75,170.95,944.08,37262.208,26939.728,10322.48,16463.706,20798.502,2.575776,3.038929,1.842798,7.423088,1.698046,2570.62472965543,3032.8514946007,1839.11273439936,7408.24172610075,1694.64957337383
26.6,Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação,14,,,,,,,,,,,,,,,,,,,,,,,,,,
26.7,"Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos",14,104,88,51,37,9,79,121.98,72.34,49.64,11,110.98,1805.587,1077.639,727.948,299.001,1506.586,1.140922,1.148209,1.130303,2.095106,1.046346,1138.64000403597,1145.91246464346,1128.04190169218,2090.91608391608,1044.25329581214
26.8,"Fabricação de mídias virgens, magnéticas e ópticas",3,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"Fabricação de máquinas, aparelhos e materiais elétricos",299,20413,19974,14791,5183,2140,17834,19647.47,14410.9,5236.57,2103.73,17543.74,706790.354,553074.253,153716.101,221160.204,485630.15,2.772746,2.958138,2.262552,8.102949,2.133583,2767.20049804024,2952.22181180164,2258.02681173716,8086.74277812047,2129.31594885785
27.1,"Fabricação de geradores, transformadores e motores elétricos",58,5718,5613,4717,896,758,4855,5013.99,4215.78,798.21,696.83,4317.16,238691.352,203480.255,35211.097,89270.075,149421.277,3.669267,3.720236,3.400075,9.874274,2.667721,3661.92857001494,3712.79509549652,3393.27485633721,9854.52527324289,2662.38554619597
27.2,"Fabricação de pilhas, baterias e acumuladores elétricos",18,3019,2990,2619,371,442,2548,3111.71,2734.16,377.55,457.79,2653.92,160356.886,136218.448,24138.438,59481.257,100875.629,3.972049,3.840061,4.927888,10.014746,2.929709,3964.10497023279,3832.38075088735,4918.03184499251,9994.71658990434,2923.84991606031
27.3,Fabricação de equipamentos para distribuição e controle de energia elétrica,93,1625,1494,1051,443,133,1361,1537.42,1004.44,532.98,131.68,1405.74,38587.772,29082.807,9504.965,9023.864,29563.908,1.934565,2.231713,1.374566,5.282005,1.621,1930.69568097602,2227.2500099558,1371.81724238462,5271.44125619217,1617.75774270546
27.4,Fabricação de lâmpadas e outros equipamentos de iluminação,38,544,494,337,157,59,435,459.43,300.3,159.13,65.43,394,11962.705,8098.369,3864.336,2696.341,9266.364,2.006948,2.078588,1.871755,3.176318,1.812756,2002.93423791019,2074.43044135352,1868.01115681905,3169.96555332181,1809.13002733307
27.5,Fabricação de eletrodomésticos,33,7980,7942,4990,2952,488,7454,8170.75,5167.91,3002.84,502.24,7668.51,210452.375,140111.39,70340.985,43243.646,167208.729,1.985263,2.089703,1.80552,6.63647,1.680638,1981.29232087253,2085.52378636029,1801.90919263098,6623.19669419462,1677.27627962628
27.9,Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,59,1527,1441,1077,364,260,1181,1354.17,988.31,365.86,249.76,1104.41,46739.264,36082.984,10656.28,17445.021,29294.243,2.660326,2.814073,2.245002,5.383624,2.044457,2655.00491075714,2808.44487442822,2240.51234393988,5372.85671167398,2040.36843897856
28,Fabricação de máquinas e equipamentos,614,6028,5202,4486,716,400,4802,5283.07,4542.33,740.74,389.68,4893.39,144807.264,123015.885,21791.379,25621.802,119185.462,2.112662,2.087414,2.267488,5.067896,1.877325,2108.43700872642,2083.23930331248,2262.953159107,5057.75981870726,1873.57076822785
28.1,"Fabricação de motores, bombas, compressores e equipamentos de transmissão",54,622,547,452,95,67,480,569.77,473.87,95.9,68.94,500.83,20198.284,16858.983,3339.301,5758.238,14440.046,2.732379,2.742195,2.68388,6.437903,2.222309,2726.91463897038,2736.71016555985,2678.51207186974,6425.02733703778,2217.86388441341
28.2,Fabricação de máquinas e equipamentos de uso geral,245,2743,2407,2044,363,171,2236,2521.03,2122.52,398.51,170.37,2350.66,67849.258,57311.135,10538.123,11301.698,56547.56,2.074403,2.081198,2.038216,5.11301,1.854173,2070.25449610187,2077.03524402778,2034.13928421833,5102.78443749125,1850.46425586529
28.3,Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária,83,827,702,623,79,34,668,714.75,639.59,75.16,34.39,680.36,15144.401,11881.049,3263.352,1689.081,13455.32,1.633142,1.43179,3.346596,3.785684,1.524338,1629.87607286033,1428.92610290005,3339.90256683178,3778.11304717382,1521.28963399467
28.4,Fabricação de máquinas-ferramenta,54,326,259,232,27,11,248,251.88,225.02,26.86,10.86,241.02,5958.75,5418.472,540.278,333.522,5625.228,1.823424,1.856016,1.550377,2.367123,1.798925,1819.77681679921,1852.30441054812,1547.27647631594,2362.38844028899,1795.32755021926
28.5,Fabricação de máquinas e equipamentos de uso na extração mineral e na construção,20,225,195,172,23,9,186,205.07,180.17,24.9,10.24,194.83,5585.865,4894.067,691.798,446.813,5139.052,2.099493,2.093696,2.141441,3.363194,2.033074,2095.29391464828,2089.50819952097,2137.1578622181,3356.46784855769,2029.00832678588
28.6,Fabricação de máquinas e equipamentos de uso industrial específico,158,1285,1092,963,129,108,984,1020.57,901.16,119.41,94.88,925.69,30070.706,26652.179,3418.527,6092.45,23978.256,2.271051,2.279591,2.206604,4.949296,1.996541,2266.50913780459,2275.03175394449,2202.19090013077,4939.39713322091,1992.54743031601
29,"Fabricação de veículos automotores, reboques e carrocerias",629,10705,9873,8612,1261,735,9138,9900.18,8643.32,1256.86,738.15,9162.03,321949.266,281555.208,40394.058,71976.346,249972.92,2.506516,2.510782,2.477175,7.515732,2.102942,2501.50281649891,2505.76085613826,2472.22063775538,7500.70039964777,2098.7364321931
29.1,"Fabricação de automóveis, camionetas e utilitários",7,,,,,,,,,,,,,,,,,,,,,,,,,,
29.2,Fabricação de caminhões e ônibus,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.3,"Fabricação de cabines, carrocerias e reboques para veículos automotores",244,2163,1832,1681,151,45,1787,1838.09,1692.73,145.36,48.25,1789.84,32682.903,29794.068,2888.835,1393.926,31288.977,1.370503,1.356651,1.531807,2.226735,1.347421,1367.7618949771,1353.93794912088,1528.7429617713,2222.28138700678,1344.72600043321
29.4,Fabricação de peças e acessórios para veículos automotores,107,6926,6778,5829,949,672,6106,6811.45,5856.51,954.94,670.69,6140.76,267123.192,232161.638,34961.554,70132.949,196990.243,3.022721,3.055468,2.821894,8.059839,2.472571,3016.67601555526,3049.35661997701,2816.25055782804,8043.71949897752,2467.62544300455
29.5,Recondicionamento e recuperação de motores para veículos automotores,271,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",137,,,,,,,,,,,,,,,,,,,,,,,,,,
30.1,Construção de embarcações,57,1395,1334,1243,91,130,1204,2615.95,2408.46,207.49,298.11,2317.84,130991.463,116267.456,14724.007,58522.808,72468.655,3.859577,3.720873,5.469592,15.131247,2.409866,3851.85740729578,3713.43118072896,5458.65305834943,15100.9844068916,2405.04604419499
30.3,Fabricação de veículos ferroviários,1,,,,,,,,,,,,,,,,,,,,,,,,,,
30.4,Fabricação de aeronaves,7,,,,,,,,,,,,,,,,,,,,,,,,,,
30.5,Fabricação de veículos militares de combate,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.9,Fabricação de equipamentos de transporte não especificados anteriormente,72,1321,1231,972,259,52,1179,1257.12,991.1,266.02,59.59,1197.53,24585.604,19687.466,4898.138,2633.938,21951.666,1.507406,1.531082,1.419197,3.406891,1.412886,1504.39123368677,1528.01983809753,1416.35909387958,3400.07745233454,1410.06045135211
31,Fabricação de móveis,2516,26471,23243,19714,3529,846,22397,23438.52,19846.34,3592.18,854.53,22583.99,457978.14,388647.466,69330.674,45239.86,412738.28,1.506054,1.50939,1.487625,4.080563,1.408641,1503.0423291363,1506.37139760162,1484.64964707525,4072.40147305446,1405.82326070541
31.0,Fabricação de móveis,2516,26471,23243,19714,3529,846,22397,23438.52,19846.34,3592.18,854.53,22583.99,457978.14,388647.466,69330.674,45239.86,412738.28,1.506054,1.50939,1.487625,4.080563,1.408641,1503.0423291363,1506.37139760162,1484.64964707525,4072.40147305446,1405.82326070541
32,Fabricação de produtos diversos,2035,12931,10270,6253,4017,544,9726,10507.19,6432.29,4074.9,559.22,9947.97,193240.371,122079.012,71161.359,21837.167,171403.204,1.417547,1.462856,1.346026,3.009814,1.328038,1414.71163299388,1459.93001415814,1343.33374863376,3003.79470856385,1325.38214793107
32.1,"Fabricação de artigos de joalheria, bijuteria e semelhantes",165,1249,1056,436,620,26,1030,1107.14,452.48,654.66,26.73,1080.41,18082.395,7896.708,10185.687,860.296,17222.099,1.258866,1.345156,1.199225,2.480705,1.228637,1256.34830422391,1342.4661353498,1196.82642076098,2475.7431868543,1226.17973376204
32.2,Fabricação de instrumentos musicais,10,,,,,,,,,,,,,,,,,,,,,,,,,,
32.3,Fabricação de artefatos para pesca e esporte,44,,,,,,,,,,,,,,,,,,,,,,,,,,
32.4,Fabricação de brinquedos e jogos recreativos,47,,,,,,,,,,,,,,,,,,,,,,,,,,
32.5,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,829,4474,3396,1829,1567,241,3155,3404.01,1843.01,1561,247.53,3156.48,62815.691,35718.342,27097.349,7518.492,55297.199,1.42234,1.493791,1.337981,2.341149,1.350287,1419.49531016925,1490.80296321277,1335.30522840388,2336.46644229604,1347.58677143771
32.9,Fabricação de produtos diversos,940,6511,5253,3624,1629,259,4994,5427.26,3759.8,1667.46,268.35,5158.91,103221.965,72212.684,31009.281,12921.089,90300.876,1.465945,1.480386,1.433383,3.711279,1.34915,1463.01285618271,1477.42482210592,1430.51665868585,3703.85661664588,1346.45132998429
33,"Manutenção, reparação e instalação de máquinas e equipamentos",4031,25175,20000,17225,2775,1280,18720,19595.73,16864.43,2731.3,1260.29,18335.44,507722.975,442740.813,64982.162,55862.425,451860.55,1.997062,2.023504,1.833795,3.416453,1.8995,1993.06754387504,2019.45666799202,1830.1277216541,3409.61970291331,1895.70055838059
33.1,Manutenção e reparação de máquinas e equipamentos,3240,20318,16139,13878,2261,987,15152,15843.77,13637.34,2206.43,971.38,14872.39,420103.408,369513.495,50589.913,43596.642,376506.766,2.043731,2.088463,1.767258,3.459314,1.951273,2039.64376971079,2084.28586513206,1763.72319503939,3452.39540257556,1947.37086124536
33.2,Instalação de máquinas e equipamentos,791,4857,3861,3347,514,293,3568,3751.96,3227.09,524.87,288.91,3463.05,87619.567,73227.318,14392.249,12265.783,75353.784,1.799986,1.748993,2.113504,3.272343,1.677152,1796.38554043958,1745.49535816622,2109.27672932931,3265.79823900443,1673.79764169646
D,Eletricidade e gás,1215,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"Eletricidade, gás e outras utilidades",1215,,,,,,,,,,,,,,,,,,,,,,,,,,
35.1,"Geração, transmissão e distribuição de energia elétrica",1193,24546,23583,19060,4523,7740,15843,24071.72,19481.99,4589.73,7931.63,16140.09,1868336.565,1527876.891,340459.674,1011817.968,856518.597,5.982381,6.044789,5.71748,9.832547,4.090317,5970.41662613608,6032.69951454572,5706.04495085935,9812.88226816119,4082.13621628361
35.2,Produção e distribuição de combustíveis gasosos por redes urbanas,16,887,859,628,231,590,269,862.94,629.42,233.52,590.41,272.53,103360.368,77884.136,25476.232,81746.789,21613.579,9.23208,9.537501,8.408862,10.671933,6.112776,9213.61570730472,9518.42551017665,8392.04416686431,10650.5894860547,6100.55039812131
35.3,"Produção e distribuição de vapor, água quente e ar condicionado",6,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",2123,82176,79644,65078,14566,9424,70220,76446.3,62414.75,14031.55,9398.05,67048.25,3031666.898,2296429.329,735237.569,928710.229,2102956.669,3.056688,2.835907,4.038761,7.61673,2.417514,3050.57466483008,2830.23499930829,4030.68342962275,7601.49694719813,2412.67889341459
36,"Captação, tratamento e distribuição de água",561,31221,30755,22668,8087,7219,23536,31000.1,22849.49,8150.61,7313.78,23686.32,1969904.422,1384030.427,585873.995,771078.994,1198825.428,4.89788,4.668692,5.540388,8.126117,3.901076,4888.0845347149,4659.354716451,5529.30766956282,8109.86504505615,3893.27428724194
36.0,"Captação, tratamento e distribuição de água",561,31221,30755,22668,8087,7219,23536,31000.1,22849.49,8150.61,7313.78,23686.32,1969904.422,1384030.427,585873.995,771078.994,1198825.428,4.89788,4.668692,5.540388,8.126117,3.901076,4888.0845347149,4659.354716451,5529.30766956282,8109.86504505615,3893.27428724194
37,Esgoto e atividades relacionadas,204,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,Esgoto e atividades relacionadas,204,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",1340,47595,45802,39819,5983,1762,44040,42527.75,37135.93,5391.82,1648.46,40879.29,924895.111,803759.475,121135.636,104692.989,820202.122,1.676279,1.668238,1.73166,4.895142,1.546478,1672.92597819614,1664.90113275948,1728.19675845148,4885.35168954894,1543.38470465306
38.1,Coleta de resíduos,783,38695,37648,32798,4850,1486,36162,34515.49,30211.4,4304.09,1381.74,33133.75,772229.344,669490.867,102738.477,86279.661,685949.683,1.724481,1.708047,1.839831,4.812915,1.595687,1721.03183906035,1704.63128029613,1836.15114210687,4803.28933084372,1592.49587598051
38.2,Tratamento e disposição de resíduos,81,,,,,,,,,,,,,,,,,,,,,,,,,,
38.3,Recuperação de materiais,476,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Descontaminação e outros serviços de gestão de resíduos,18,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,Descontaminação e outros serviços de gestão de resíduos,18,,,,,,,,,,,,,,,,,,,,,,,,,,
F,Construção,37713,400615,340819,311319,29500,15289,325530,352869.11,322184.7,30684.41,15987.27,336881.84,7980690.766,7160449.37,820241.396,981452.497,6999238.269,1.743223,1.713016,2.060393,4.731742,1.601398,1739.73655470242,1709.59017511479,2056.27196351502,4722.27878324923,1598.19521221218
41,Construção de edifícios,23877,209478,168393,153727,14666,7286,161107,181734.68,165932.05,15802.63,7895.34,173839.34,3585062.211,3175007.088,410055.123,441387.999,3143674.212,1.520495,1.474825,2.000041,4.308993,1.393849,1517.45399519106,1471.87547228844,1996.04127725769,4300.3750313476,1391.06081069319
41.1,Incorporação de empreendimentos imobiliários,5957,21509,10731,9228,1503,721,10010,10898.94,9341.89,1557.05,750.02,10148.92,202004.092,161992.538,40011.554,35095.984,166908.108,1.428572,1.336554,1.980656,3.606706,1.267604,1425.71445550598,1333.88045262131,1976.69429122626,3599.49211610767,1265.06911383371
41.2,Construção de edifícios,17920,187969,157662,144499,13163,6565,151097,170835.74,156590.16,14245.58,7145.32,163690.42,3383058.119,3013014.55,370043.569,406292.015,2976766.104,1.526359,1.483074,2.00216,4.38271,1.401676,1523.30677364746,1480.10800934107,1998.15591383973,4373.94433322467,1398.87238361292
42,Obras de infraestrutura,3666,93387,88137,80698,7439,4593,83544,88021.67,80693.34,7328.33,4658.36,83363.31,2390020.419,2163596.62,226423.799,347731.422,2042288.997,2.09285,2.066639,2.381459,5.753565,1.888289,2088.66435433981,2062.50614029323,2376.69636979944,5742.05748870352,1884.51194674713
42.1,"Construção de rodovias, ferrovias, obras urbanas e obras-de-arte especiais",1409,35065,33032,30094,2938,1854,31178,33688.16,30753.91,2934.25,1967.83,31720.33,884790.437,781780.931,103009.506,155366.487,729423.95,2.024367,1.959345,2.705866,6.085495,1.772427,2020.31820218599,1955.42598298258,2700.45434228377,6073.32352427254,1768.88243644958
42.2,"Obras de infraestrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",920,39200,37889,34495,3394,1916,35973,37579.14,34357.47,3221.67,1866.19,35712.95,1048174.622,958271.077,89903.545,136899.892,911274.73,2.149874,2.149776,2.150908,5.654228,1.966752,2145.57376983409,2145.47694487489,2146.6063587184,5642.92002586924,1962.81898173761
42.9,Construção de outras obras de infraestrutura,1337,19122,17216,16109,1107,823,16393,16754.37,15581.96,1172.41,824.34,15930.03,457055.36,423544.612,33510.748,55465.043,401590.317,2.102649,2.095092,2.203082,5.186079,1.943089,2098.44384571814,2090.90222085224,2198.67609978919,5175.70634596255,1939.20305524559
43,Serviços especializados para construção,10170,97750,84289,76894,7395,3410,80879,83112.76,75559.31,7553.45,3433.57,79679.19,2005608.136,1821845.662,183762.474,192333.076,1813275.06,1.859964,1.858445,1.875157,4.317518,1.754062,1856.24384177685,1854.72808049729,1871.40643322944,4308.88317407247,1750.55365049616
43.1,Demolição e preparação do terreno,1315,13283,11543,10781,762,468,11075,10809.5,9972.09,837.41,453.31,10356.19,280546.255,257569.494,22976.761,32029.786,248516.469,2.000437,1.990831,2.114836,5.44609,1.849615,1996.43657466545,1986.84909582645,2110.60669665535,5435.19819176213,1845.91548257984
43.2,"Instalações elétricas, hidráulicas e outras instalações em construções",4361,49935,44022,39669,4353,2019,42003,43940.61,39520.68,4419.93,2047.01,41893.6,1085606.477,985707.685,99898.792,106013.3,979593.177,1.904287,1.922427,1.742091,3.991779,1.802288,1900.47863555971,1918.58207087841,1738.6072769339,3983.79550210758,1798.68336232008
43.3,Obras de acabamento,2176,13262,10602,9757,845,212,10390,10594.24,9713.74,880.5,204.87,10389.37,182150.608,164355.543,17795.065,6103.071,176047.537,1.325217,1.304139,1.557745,2.296128,1.306071,1322.56634083891,1301.53103510317,1554.62936268728,2291.53609606092,1303.45903849504
43.9,Outros serviços especializados para construção,2318,21270,18122,16687,1435,711,17411,17768.41,16352.8,1415.61,728.38,17040.03,457304.796,414212.94,43091.856,48186.919,409117.877,1.983733,1.95235,2.346268,5.099144,1.850564,1979.76588788755,1948.44514983085,2341.57582515393,5088.9454363424,1846.86329326163
G,Comércio; reparação de veículos automotores e motocicletas,317940,1828530,1429635,853507,576128,83911,1345724,1456765.32,870442.49,586322.83,87673.4,1369091.92,26901607.709,16575346.088,10326261.621,3145897.839,23755709.87,1.42336,1.467738,1.357477,2.765686,1.337401,1420.51324996798,1464.80282936768,1354.76187580825,2760.15463597327,1334.72579232832
45,Comércio e reparação de veículos automotores e motocicletas,32857,189249,147755,112684,35071,9486,138269,150210.87,114375.53,35835.34,9752.75,140458.12,3294514.274,2493929.853,800584.421,378445.671,2916068.603,1.690504,1.68065,1.721955,2.990905,1.60021,1687.122742336,1677.28847178305,1718.51074944454,2984.92276143021,1597.00962437443
45.1,Comércio de veículos automotores,3691,43342,38429,26001,12428,4862,33567,40256.65,27248.56,13008.09,5126.95,35129.7,1226721.405,859223.739,367497.666,239251.749,987469.656,2.348737,2.430462,2.177545,3.596849,2.166583,2344.03968040063,2425.60097741792,2173.1900095071,3589.65480301304,2162.25029839971
45.2,Manutenção e reparação de veículos automotores,7697,36333,26918,22712,4206,695,26223,26669.31,22557.32,4111.99,680.01,25989.3,450739.75,379861.668,70878.082,15941.763,434797.987,1.302687,1.297968,1.328575,1.806954,1.289493,1300.08194668473,1295.37233623907,1325.91765880903,1803.3403354928,1286.91419160962
45.3,Comércio de peças e acessórios para veículos automotores,16029,80255,59474,47771,11703,2613,56861,60022.6,48174.44,11848.16,2658.44,57364.16,1143071.921,919870.941,223200.98,79475.515,1063596.406,1.467861,1.471758,1.452016,2.304266,1.429099,1464.92503336564,1468.81423331223,1449.11160499573,2299.65737569633,1426.24084713951
45.4,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",5440,29319,22934,16200,6734,1316,21618,23262.31,16395.21,6867.1,1287.35,21974.96,473981.198,334973.505,139007.693,43776.644,430204.554,1.570487,1.574779,1.560241,2.62103,1.508944,1567.34615581368,1571.62931687412,1557.12010332432,2615.78758989098,1505.92574457473
46,"Comércio por atacado, exceto veículos automotores e motocicletas",35704,266245,217447,157500,59947,20283,197164,220833.38,160102.35,60731.03,20297.69,200535.69,5101807.732,3718776.277,1383031.455,985100.127,4116707.605,1.780678,1.790311,1.755284,3.74076,1.582284,1777.11697667891,1786.73026108227,1751.77392841847,3733.27865615022,1579.11948625819
46.1,"Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas",15053,30053,9011,5075,3936,903,8108,8890.48,5004.19,3886.29,862.3,8028.18,172241.75,101243.368,70998.382,25893.598,146348.152,1.493273,1.559405,1.408119,2.314516,1.405064,1490.28684442408,1556.2861091636,1405.30274374789,2309.88661807866,1402.25432835912
46.2,Comércio atacadista de matérias-primas agrícolas e animais vivos,1118,6416,4939,3632,1307,519,4420,4941.27,3632.57,1308.7,490.17,4451.1,107908.104,78174.781,29733.323,23890.8,84017.304,1.683223,1.658742,1.751175,3.756731,1.454881,1679.85626865469,1655.4243117979,1747.67226431397,3749.21730451445,1451.97131910349
46.3,"Comércio atacadista especializado em produtos alimentícios, bebidas e fumo",6299,81265,73158,58599,14559,4069,69089,74429.71,59647.23,14782.48,4107.91,70321.8,1522913.362,1226029.73,296883.632,164469.448,1358443.914,1.577085,1.584298,1.547979,3.085961,1.488942,1573.930379311,1581.12923652564,1544.88302785043,3079.78899245602,1485.96431963214
46.4,Comércio atacadista de produtos de consumo não-alimentar,5916,53362,45213,25259,19954,6142,39071,46017.87,25740.34,20277.53,6201.97,39815.9,1087866.903,608198.226,479668.677,279854.411,808012.492,1.822113,1.821197,1.823276,3.477992,1.564183,1818.46898740725,1817.55481563479,1819.62943901262,3471.03620053231,1561.05493224875
46.5,Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação,395,3439,2909,1709,1200,655,2254,2936.83,1706.54,1230.29,682.21,2254.62,70854.74,44675.856,26178.884,20015.799,50838.941,1.859586,2.01782,1.640098,2.261419,1.737998,1855.86656884621,2013.78479712887,1636.81758584749,2256.89574493755,1734.52190135401
46.6,"Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação",1279,9260,7441,5519,1922,1024,6417,7690.37,5732.38,1957.99,1050.64,6639.73,244356.37,188469.788,55886.582,58868.246,185488.124,2.449078,2.534153,2.200003,4.318702,2.153237,2444.17938878804,2529.08495249792,2195.60255473922,4310.06492745813,2148.93033764464
46.7,"Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção",1790,19595,17055,13068,3987,1278,15777,17370.5,13362.93,4007.57,1270.54,16099.96,380723.462,285769.348,94954.114,63774.954,316948.508,1.689365,1.648314,1.826244,3.868904,1.517365,1685.98601962213,1645.01778715159,1822.59139962237,3861.16587616895,1514.33012638158
46.8,Comércio atacadista especializado em outros produtos,2538,24837,21489,16879,4610,3629,17860,21627.46,17013.15,4614.31,3604.68,18022.78,724129.293,577937.653,146191.64,260744.611,463384.682,2.580695,2.618318,2.441979,5.575383,1.981737,2575.53375697804,2613.08120709343,2437.09477023234,5564.23254470044,1977.77343664305
46.9,Comércio atacadista não-especializado,1316,38018,36232,27760,8472,2064,34168,36928.89,28263.02,8665.87,2027.27,34901.62,790813.748,608277.527,182536.221,87588.26,703225.488,1.65057,1.658858,1.62354,3.330124,1.553013,1647.26929970629,1655.54066762858,1620.29291568311,3323.46380183126,1549.907090493
47,Comércio varejista,249379,1373036,1064433,583323,481110,54142,1010291,1085721.07,595964.61,489756.46,57622.96,1028098.11,18505285.703,10362639.958,8142645.745,1782352.041,16722933.662,1.313722,1.34022,1.281479,2.384098,1.25373,1311.09504544789,1337.53940626673,1278.91598407911,2379.32940539407,1251.22252433821
47.1,Comércio varejista não-especializado,50140,356941,301506,177029,124477,8535,292971,310874.42,182328.87,128545.55,8924.5,301949.92,5213047.531,3146236.304,2066811.227,371462.432,4841585.099,1.292507,1.330032,1.239281,3.208168,1.235887,1289.9216868045,1327.37167312433,1236.80266644781,3201.75172063076,1233.41520673362
47.2,"Comércio varejista de produtos alimentícios, bebidas e fumo",26738,121341,89893,54509,35384,2019,87874,88840.95,53736.73,35104.22,1943.88,86897.07,1379751.143,846189.333,533561.81,42921.937,1336829.206,1.197054,1.213731,1.171525,1.701908,1.18576,1194.65970712484,1211.30346327077,1169.18182924578,1698.50374587858,1183.3887592085
47.3,Comércio varejista de combustíveis para veículos automotores,10161,88040,72298,57346,14952,1480,70818,74496.56,59140.94,15355.62,1514.16,72982.4,1436134.28,1144656.339,291477.941,45307.979,1390826.301,1.485884,1.491808,1.463068,2.30637,1.468862,1482.91233437232,1488.82462157999,1460.14163393748,2301.75751165409,1465.92381914628
47.4,Comércio varejista de material de construção,33353,157683,116235,88896,27339,4435,111800,117363.98,89523.97,27840.01,4465.8,112898.18,2005270.18,1517481.378,487788.802,122525.403,1882744.777,1.316934,1.306502,1.350481,2.114721,1.285377,1314.30062535109,1303.88919045068,1347.78024643172,2110.49106543061,1282.8065191812
47.5,Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico,33984,184691,141423,77534,63889,6739,134684,145116.5,79811.67,65304.83,6994.17,138122.33,2506377.726,1413861.196,1092516.53,201998.705,2304379.021,1.331238,1.365421,1.289463,2.226068,1.285926,1328.57591394076,1362.68986150098,1286.88388097669,2221.61627799681,1283.35457917853
47.6,"Comércio varejista de artigos culturais, recreativos e esportivos",8898,36865,25840,12617,13223,1554,24286,25753.12,12614.88,13138.24,1540.05,24213.07,415173.58,207462.972,207710.608,35056.576,380117.004,1.242585,1.267604,1.218562,1.75453,1.210023,1240.09942215814,1265.06872470021,1216.12476838017,1751.02087095074,1207.60273432743
47.7,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",29785,169916,129985,46179,83806,23212,106773,142303.86,50947.02,91356.84,26261.65,116042.21,2643943.246,956632.262,1687310.984,823079.015,1820864.231,1.432061,1.447279,1.423574,2.415715,1.209449,1429.19699924027,1444.38471724005,1420.7272560586,2410.88318459104,1207.0304358017
47.8,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,56320,257559,187253,69213,118040,6168,181085,180971.68,67860.53,113111.15,5978.75,174992.93,2905588.017,1130120.174,1775467.843,139999.994,2765588.023,1.237512,1.283611,1.209855,1.804861,1.218128,1235.03727510548,1281.04394523478,1207.43577853765,1801.25114910179,1215.69220099789
47.9,Comércio ambulante e outros tipos de comércio varejista,,,,,,,,,,,,,,,,,,,,,,,,,,,
H,"Transporte, armazenagem e correio",21543,285265,256715,217386,39329,13661,243054,263300.01,223486.87,39813.14,13792.93,249507.08,6811466.177,5824118.882,987347.295,981760.456,5829705.721,1.993957,2.00865,1.911479,5.486244,1.800901,1989.96930038973,2004.63295570443,1907.65641501969,5475.27139461471,1797.29930555632
49,Transporte terrestre,17232,214208,191720,165965,25755,7818,183902,199917.56,173121.61,26795.95,7982.47,191935.09,4842608.828,4252388.728,590220.1,417836.964,4424771.864,1.867044,1.893249,1.697739,4.034555,1.776898,1863.30991326933,1889.46270330301,1694.34359124592,4026.48615316774,1773.34465762117
49.1,Transporte ferroviário e metroferroviário,8,4012,3998,3347,651,741,3257,4087.96,3425.35,662.61,745.15,3342.81,184236.444,157395.167,26841.277,65420.256,118816.188,3.473722,3.541706,3.122276,6.766976,2.739618,3466.7741743672,3534.6228964811,3116.03147459986,6753.44210510016,2734.13887395059
